Id,SalePrice
1773,107926.03687300149
1774,155985.23058986705
1775,142129.66293288412
1776,128380.93319161037
1777,111555.87465948
1778,148628.4140925181
1779,133351.24036236713
1780,160707.03534324327
1781,126691.2922098199
1782,78160.9285721605
1783,140485.85591101708
1784,100376.92010311557
1785,143579.40482821123
1786,123328.17653255502
1787,155396.7607692898
1788,56009.5012747311
1789,103143.86747145123
1790,67498.23218590117
1791,197741.85189005412
1792,168768.05948371073
1793,137291.95465560933
1794,160523.47641969108
1795,136602.76122158443
1796,141565.7326538604
1797,120255.49752535115
1798,125980.53184062958
1799,102059.11153059761
1800,128924.81907781324
1801,128389.48878708464
1802,112278.90075253467
1803,161342.56943855062
1804,124046.92585826022
1805,129620.32298070309
1806,125502.56111763272
1807,140137.1770895219
1808,120235.9730823588
1809,133635.275547187
1810,138712.51606660784
1811,168677.6443125223
1812,108180.24932437259
1813,143143.72530036658
1814,98549.76198704484
1815,46597.14259664947
1816,107423.76607096531
1817,108583.21084186037
1818,172695.6141102741
1819,145510.60287222045
1820,31160.872249877953
1821,110496.41727198298
1822,147334.81519462334
1823,31538.278099310817
1824,133131.47557503206
1825,153854.7300482775
1826,103182.16072804463
1827,109766.70261292327
1828,142511.29723712092
1829,118401.73847258001
1830,149139.73797041026
1831,161124.51353425102
1832,21749.978605291224
1833,149371.6576013316
1834,117314.35906580204
1835,117966.16761291536
1836,139712.04853280555
1837,79015.95936235653
1838,122735.01697993095
1839,112720.73018332552
1840,153449.3512756818
1841,135544.47644891948
1842,71242.24026676752
1843,142730.9347175216
1844,143218.3176493399
1845,148195.92087496276
1846,151142.10915347113
1847,169227.1034896209
1848,39002.28016912527
1849,99030.17171750694
1850,116832.37494714942
1851,147841.9957195701
1852,106603.7808567876
1853,121791.77708460425
1854,169989.33354142992
1855,158918.95121592077
1856,217562.37291436055
1857,123690.5583529947
1858,155762.8614685255
1859,117209.67335238634
1860,141652.8403199779
1861,116070.29835238634
1862,299676.97066225327
1863,288064.47066225327
1864,288088.47066225327
1865,367046.8760128559
1866,345769.36171569
1867,212928.22330699494
1868,290442.2772937187
1869,208888.4579650511
1870,218847.9084318112
1871,257760.82441680226
1872,173767.88388817786
1873,242539.46482968758
1874,144556.13801633703
1875,194097.89670534353
1876,203699.31097565105
1877,210083.61372355127
1878,192887.76351431024
1879,142843.73696101693
1880,133214.72987459128
1881,245429.08296505106
1882,234981.53718127732
1883,185141.55359873502
1884,204137.92859873502
1885,233220.42139626175
1886,289374.1568532319
1887,219164.85017611005
1888,258699.1584318112
1889,168413.45258744017
1890,96992.37971056304
1891,97474.97616383323
1892,104303.06228776017
1893,131110.61234394432
1894,115848.37883811051
1895,140638.81948915002
1896,127533.39729033073
1897,118299.72340669663
1898,101837.41245869845
1899,168470.55371876762
1900,155753.5829156586
1901,197977.5496096373
1902,182068.3259397353
1903,215926.1639744932
1904,165861.08480008855
1905,202207.37590157925
1906,168236.9253798784
1907,236916.23084475799
1908,115529.67311972153
1909,126494.98332929901
1910,121061.5342847468
1911,233020.11882355658
1912,333690.9663147741
1913,157439.94778323543
1914,50170.24772409242
1915,353240.42363724345
1916,63386.98084880032
1917,223518.12648923532
1918,135783.66397441534
1919,150649.09877415653
1920,165463.33813918586
1921,388609.785165283
1922,345900.21175725
1923,236371.5982183205
1924,226812.18968321645
1925,208663.0777031515
1926,387338.06992126047
1927,125303.77772059216
1928,171182.82984422243
1929,123432.46027676229
1930,125372.24903284507
1931,125130.21052939657
1932,124872.96055182451
1933,199670.94510767644
1934,190352.00196400157
1935,166197.60028202325
1936,213050.98649886745
1937,175812.15560212996
1938,167229.89488050074
1939,277212.41688997473
1940,200813.71065581177
1941,170881.0690451107
1942,164045.601611707
1943,235861.06606909644
1944,383744.1534685338
1945,419853.7891328624
1946,143854.73170252648
1947,124325.46934254466
1948,181681.79064151197
1949,238666.8211555464
1950,186270.54503671807
1951,242069.66153810796
1952,200666.30059424718
1953,174380.2058760712
1954,185144.0937711801
1955,133562.38070030118
1956,283781.841232029
1957,162217.19443855062
1958,253722.98872355127
1959,136947.4475470396
1960,96294.08712769684
1961,125286.99899153155
1962,95653.76432537471
1963,108987.14777389781
1964,107520.24600402426
1965,132327.63698862266
1966,144992.05034916278
1967,313828.4968826247
1968,417954.38049563975
1969,401360.5391328624
1970,406819.6588277569
1971,447314.6900187452
1972,372744.83138701017
1973,292590.52282038826
1974,343688.97221837327
1975,501604.7380877382
1976,280629.3316027379
1977,368646.0923006347
1978,346054.97000225773
1979,324531.66669165296
1980,208197.34688756175
1981,361725.5168083669
1982,217092.99009559915
1983,199877.07951441623
1984,174750.12063311355
1985,229961.54639626175
1986,206034.82956491824
1987,212903.21960890724
1988,170020.58917991794
1989,187503.7025874402
1990,206061.27805420035
1991,234294.07560354468
1992,228376.10929504526
1993,162468.71417991794
1994,234829.26310873037
1995,183615.64983953998
1996,282585.6960884852
1997,314968.1511131276
1998,329939.534854361
1999,307741.38979605515
2000,323263.1396151219
2001,289468.61102954834
2002,246672.04044471786
2003,239786.0203452878
2004,281363.28089298756
2005,231993.0845358711
2006,222092.8919727741
2007,244157.08435493798
2008,235061.5338091151
2009,210937.943374357
2010,193445.4237737551
2011,122665.42207715416
2012,178473.55563655464
2013,181606.36372355124
2014,186335.80432399135
2015,218114.0334318112
2016,195964.78825679113
2017,199743.7045587518
2018,98276.02180268885
2019,134075.73227027876
2020,80425.94618079382
2021,96180.06619538982
2022,224142.30019044044
2023,157167.64987685424
2024,291493.3795213207
2025,356190.01491102984
2026,167335.00404765608
2027,152194.94216379526
2028,159833.3311410396
2029,176866.2732285682
2030,262137.96628943548
2031,231314.2599710752
2032,258977.56072970742
2033,253296.21491738758
2034,176915.02774262227
2035,241807.4819539206
2036,195110.24353348726
2037,215877.82634510793
2038,326668.46182346775
2039,227611.39444111174
2040,321430.2450578888
2041,323236.86607090535
2042,215012.12946196907
2043,178482.8310741227
2044,172235.941448141
2045,202707.01898357656
2046,156824.85841816067
2047,141363.59426108576
2048,137737.31465293304
2049,138263.80708792963
2050,162477.5641701457
2051,98771.14574232267
2052,112067.76879617794
2053,141070.46493495535
2054,78471.37409178361
2055,176694.64631306738
2056,131728.1551551072
2057,93207.70205937029
2058,211998.85274192566
2059,121033.61750557959
2060,180506.09290237701
2061,174045.04290073726
2062,126113.04015714113
2063,109588.76688423844
2064,135716.95188414335
2065,75273.60065468923
2066,171517.78538622867
2067,105506.12809724084
2068,157130.20944423604
2069,93473.82251708537
2070,114518.1077141763
2071,103015.80339361427
2072,140077.21606614746
2073,118502.67314575028
2074,181698.36699870141
2075,173588.06247136765
2076,122194.0628250176
2077,163124.54777114122
2078,132877.2250674108
2079,128995.84369638172
2080,124845.32461395412
2081,132420.75154297508
2082,139966.01456760956
2083,158023.3245959676
2084,108153.88649781501
2085,116489.4189051188
2086,112291.4264301804
2087,118356.82817457273
2088,104878.88721181719
2089,75889.72668973217
2090,113381.89644791251
2091,105715.34110401287
2092,126812.96424196442
2093,158233.8380991701
2094,116895.91498951483
2095,173193.2557813703
2096,81549.78863755423
2097,91338.43540915304
2098,165860.64812227295
2099,37973.2157922817
2100,57286.826720086
2101,113025.18651351608
2102,119746.6583094699
2103,104584.08505219189
2104,131545.56162559363
2105,135893.02409037447
2106,55153.6716945824
2107,192158.2606625725
2108,123960.8593713202
2109,119354.70727835453
2110,128139.5155058479
2111,146233.71497595258
2112,147276.74459519016
2113,120473.80869914465
2114,115180.69015914657
2115,174857.48367451463
2116,118369.49954036387
2117,158609.7340972341
2118,125679.91561168118
2119,121009.68259517435
2120,93412.13639804571
2121,-1.0380263207035892e+18
2122,122276.00535138763
2123,78671.26214724295
2124,171313.08954317676
2125,124676.34564630772
2126,156055.3559110171
2127,163931.45347725553
2128,135229.38377970434
2129,55519.6964484355
2130,145035.74976678382
2131,122616.5144875969
2132,113856.68675685568
2133,132084.4999360127
2134,121284.07399054317
2135,101972.05882789324
2136,77475.77747029637
2137,112830.92077330807
2138,127822.81318073606
2139,135792.18004857027
2140,140518.22816077957
2141,168588.02965980791
2142,128245.29876610068
2143,162213.43272408826
2144,142004.9076992794
2145,142547.9637683731
2146,191230.45411877902
2147,138557.65989782196
2148,114819.85068050744
2149,127496.09277976814
2150,232880.8654305986
2151,129799.90024121747
2152,203078.31690686347
2153,181760.90870936553
2154,106946.84284972362
2155,138447.74033402972
2156,276386.56626669236
2157,234693.14516535832
2158,242422.1290981581
2159,226317.72472954486
2160,185640.05630342313
2161,226052.40693776554
2162,381565.07439068425
2163,359562.1144709553
2164,242474.05533184198
2165,208760.9209158963
2166,160225.18368659497
2167,229424.38220394455
2168,198052.360112417
2169,193710.08018018794
2170,215652.28825679113
2171,156999.4036816716
2172,135495.200418516
2173,188582.12925707494
2174,222951.59490686213
2175,265771.07001026015
2176,310842.0556716088
2177,241335.5420062573
2178,212162.36551805394
2179,129099.58018018796
2180,231063.2537879413
2181,194165.91424713028
2182,220470.22188756173
2183,189779.20796505106
2184,122740.91912462018
2185,108115.9994295958
2186,157963.60590160312
2187,137276.3794491765
2188,154056.03032448096
2189,321940.3835370238
2190,93017.38997818512
2191,63038.943275146055
2192,80734.27221090057
2193,129464.81531548985
2194,90951.54047031217
2195,106335.07994230196
2196,111797.86995755925
2197,114995.7151927965
2198,167918.96552519366
2199,175015.33427841766
2200,154394.15460893835
2201,155373.81777748608
2202,205782.60925729913
2203,145276.27360402947
2204,199635.1649966794
2205,133496.87038435292
2206,160447.37885145046
2207,222810.12909050542
2208,257561.51567154538
2209,272111.9337266523
2210,128949.64738069099
2211,124788.87486397919
2212,129616.64434739028
2213,102990.26778370776
2214,143753.95731249393
2215,103347.98030829053
2216,171103.76915195544
2217,123646.53398075185
2218,58600.084485839136
2219,38622.1783880413
2220,8511.92488886608
2221,353920.67363724345
2222,309062.4626853992
2223,278888.84225013293
2224,200325.2081885363
2225,113136.62342250715
2226,193479.6673299299
2227,191347.07536474834
2228,280211.69941680226
2229,255303.47226221696
2230,160777.4991185107
2231,217772.54623493145
2232,183980.87663589758
2233,187865.7696886806
2234,246336.79555225812
2235,232692.51541132486
2236,253723.118546234
2237,311445.82971089106
2238,190585.9824889618
2239,116295.24943563326
2240,150942.2308321811
2241,135413.9842039514
2242,129359.85831518099
2243,126406.26590535417
2244,104474.42367247805
2245,120811.25595404755
2246,135049.0761573185
2247,125818.18673637662
2248,129461.63911198912
2249,114294.53332592967
2250,125582.33509660295
2251,103651.93582597711
2252,200711.04976387272
2253,159223.8399598777
2254,178887.8627977628
2255,192613.89993097444
2256,168393.45835003015
2257,221908.53643201772
2258,146975.0061751386
2259,177544.75657161255
2260,135182.18701557635
2261,217518.41766359351
2262,241037.04809304388
2263,388033.6886750099
2264,471962.8827482547
2265,159708.01818866297
2266,329088.1476878661
2267,398793.89173341397
2268,473233.06547323306
2269,149186.4049362552
2270,181804.09594316213
2271,214058.97363070853
2272,177516.4406640274
2273,147248.09982266044
2274,185540.62715656558
2275,164700.91217259492
2276,195556.91458674762
2277,183666.70035823717
2278,153613.25720562862
2279,137963.4286694549
2280,106804.89533327876
2281,145067.61226878656
2282,162932.63047020603
2283,113886.69241007525
2284,125230.30650521762
2285,157598.84855600778
2286,122703.71268958694
2287,394731.7510128559
2288,295034.8657244098
2289,356512.09865809046
2290,448006.27989205
2291,356096.6081122897
2292,424942.9141328624
2293,469757.865866829
2294,393463.76629130513
2295,470249.5539313324
2296,290786.07133378903
2297,386513.73942037823
2298,376242.2534296818
2299,353196.11767945957
2300,337434.8764592677
2301,336286.132235094
2302,261780.45518018797
2303,247489.73872355127
2304,257404.5207222402
2305,215998.94550913398
2306,205682.21679315105
2307,207585.46679315105
2308,227725.9913361143
2309,308186.03809238406
2310,213386.3438115821
2311,212270.1168836474
2312,185968.23360769937
2313,167444.71417991794
2314,182540.73632305948
2315,184398.53231471794
2316,202485.7466251721
2317,200319.23993509973
2318,188884.29623493145
2319,189440.2515266715
2320,184866.3577814781
2321,237269.29639626175
2322,203873.56307092094
2323,199818.00508813464
2324,173111.40473825161
2325,214432.9520229779
2326,170562.79342880717
2327,198535.65305420035
2328,220136.93724549632
2329,191881.6105088909
2330,182669.0008508348
2331,341107.784854361
2332,395061.7728850236
2333,326681.7896793409
2334,278848.4938955673
2335,297313.84026281524
2336,325311.2373193152
2337,204748.25821764983
2338,258561.81834246605
2339,213159.02337446384
2340,404039.67893133225
2341,211645.47405901682
2342,228645.4084318112
2343,225773.9944936165
2344,216289.2710914903
2345,220486.54200625728
2346,216466.3919727741
2347,209515.78231471794
2348,252261.59726221696
2349,208336.23360769937
2350,318938.2186004091
2351,293599.7798569959
2352,249301.959354938
2353,257090.40225316596
2354,163958.4896283826
2355,149949.24056347218
2356,143601.27774262227
2357,191271.62906549513
2358,203384.1134541205
2359,123018.95850783805
2360,110554.21050125312
2361,154927.10521551518
2362,268357.085285696
2363,130152.63532196937
2364,149016.98535047506
2365,204428.584337099
2366,188824.6111847276
2367,213816.4861847276
2368,223514.7387324764
2369,211137.6928959009
2370,172035.0059059247
2371,168427.11853348723
2372,196395.71342245518
2373,287990.3855981467
2374,310074.48109260795
2375,244462.4117853805
2376,294842.6128313518
2377,347258.65690865426
2378,144054.15398433967
2379,224500.12832710228
2380,146580.0763559969
2381,171995.20478087658
2382,197491.23744813688
2383,193745.59129572785
2384,237538.0554173481
2385,149153.3111497145
2386,132223.40820225872
2387,125864.8436734571
2388,104128.46904790134
2389,108139.26051020801
2390,149338.59981029705
2391,148158.51234741608
2392,119470.16411187703
2393,172988.83103960598
2394,148290.2594438354
2395,213838.0296640117
2396,134442.40127209638
2397,215829.826219119
2398,129266.27612272406
2399,75017.64485184918
2400,56233.40169977542
2401,147959.55202827987
2402,132057.68533428147
2403,147903.3322783545
2404,152418.6258971311
2405,150433.15249490974
2406,142710.52730193696
2407,127977.82977695487
2408,120480.86551207797
2409,107326.52485493004
2410,181489.7830585173
2411,113991.50818160574
2412,162057.39964764158
2413,121077.03170861799
2414,174390.96380117626
2415,136374.5241435814
2416,131985.4256047131
2417,142044.42069391647
2418,140019.46633028326
2419,127448.7832779937
2420,123970.5978928767
2421,175164.40461197973
2422,103316.3289621453
2423,117865.89283329935
2424,136523.519890477
2425,222545.64991306476
2426,136292.446193768
2427,133427.16958019615
2428,190852.02677539043
2429,101990.82444595444
2430,131029.06621792607
2431,99752.40498280175
2432,150654.21635648096
2433,152624.1026828079
2434,142184.8551183189
2435,172244.29604160067
2436,113126.59819690991
2437,97872.88439737461
2438,113373.6095750932
2439,88558.14110376612
2440,125017.81909050103
2441,102271.92544474751
2442,95372.39795202891
2443,143413.86844644562
2444,132630.43087192182
2445,74487.65479034897
2446,138173.45045300727
2447,186953.28822507893
2448,131793.0849398395
2449,104170.6094022318
2450,160219.5215489435
2451,110728.60424224134
2452,209721.22733313564
2453,88597.79589461703
2454,119894.43839903429
2455,113755.82691031277
2456,159625.7151390666
2457,150829.42236620453
2458,141445.54244687402
2459,123658.6327133092
2460,141208.0050695096
2461,125956.92840753988
2462,137038.56582963062
2463,124156.5394932639
2464,198626.93393099296
2465,136481.31942447403
2466,109107.54834940136
2467,115763.62964476575
2468,90328.6647211644
2469,94563.84328552104
2470,223423.77616927345
2471,226183.7951714681
2472,190380.92336347068
2473,134027.61296337112
2474,86391.7255097563
2475,212998.9296847053
2476,117980.45191566966
2477,121457.77625448842
2478,157284.21136253898
2479,100087.12646347522
2480,159456.31946431097
2481,125344.10227386834
2482,116587.33450568226
2483,102032.27402224512
2484,122726.1728508519
2485,126741.8815283358
2486,168455.8098538251
2487,191812.46618956313
2488,161193.9112567871
2489,157807.8976401848
2490,138635.78119460397
2491,87970.54600646596
2492,186936.5967486905
2493,146422.80506823247
2494,146702.00208182854
2495,78980.08139839413
2496,222837.66560683073
2497,164038.94083788723
2498,113584.63261154988
2499,86617.76875085964
2500,126692.4046476144
2501,142722.6131077593
2502,152268.07893687126
2503,106624.84086378782
2504,232696.50498770064
2505,229988.58984447113
2506,250546.67123493142
2507,275887.16022854834
2508,246482.8856537485
2509,206777.95518018794
2510,204973.73872355127
2511,174805.42859873502
2512,217361.60984889558
2513,218216.32585505254
2514,322783.73399459984
2515,163714.449004262
2516,169172.067400054
2517,154921.0525027974
2518,150338.44576778516
2519,247061.93534831866
2520,221594.4485223656
2521,187363.42859873502
2522,221858.86514610116
2523,116616.95091061627
2524,134150.96845482348
2525,152370.0212948424
2526,158930.38327843585
2527,118681.89141002159
2528,156350.78501064822
2529,46004.8317174151
2530,123076.50798774429
2531,266516.4457454053
2532,223351.03825679113
2533,197346.03964667805
2534,246992.15401325602
2535,282344.4566027379
2536,228369.28609344354
2537,257221.7608150788
2538,187936.15731471794
2539,186109.45796505106
2540,188898.3178959009
2541,175352.6187190727
2542,164976.05563655464
2543,111021.02189571403
2544,120651.08414774324
2545,132249.83491444416
2546,128494.65307145676
2547,138874.88110299723
2548,165911.3673811423
2549,155799.0698383721
2550,706359.4236372435
2551,136200.86835223192
2552,147678.7311221154
2553,71511.17472657099
2554,83183.2177038955
2555,107090.53430723693
2556,93491.88719019902
2557,103609.58912227591
2558,178430.5707455827
2559,164514.65955884097
2560,164989.594729276
2561,154743.0631365923
2562,170221.88548333975
2563,168195.36411213965
2564,194675.6041183246
2565,155601.55076051696
2566,181140.72372245532
2567,150003.9922157512
2568,220593.0865570528
2569,236721.1529981635
2570,116346.81358361128
2571,207492.8410108703
2572,168048.78293144368
2573,230581.29760802895
2574,298878.0984339011
2575,136981.09917151497
2576,203370.83479855256
2577,160043.1461919177
2578,74570.4406639999
2579,33649.59748210129
2580,98649.29166101762
2581,125355.93124376693
2582,119435.41728041004
2583,292056.0301796134
2584,169905.98176197795
2585,181121.2743047342
2586,219321.78825679113
2587,206835.7086840774
2588,143484.93856929563
2589,145975.7313503654
2590,197877.50860722267
2591,241530.64971667202
2592,220988.5678959009
2593,264610.77732524346
2594,175609.82370682756
2595,212718.56678101685
2596,289114.0588669671
2597,201074.25120780917
2598,280957.1939624171
2599,388943.6239816543
2600,200125.08788450732
2601,123971.13645261548
2602,73937.05613063513
2603,95160.1680507407
2604,85832.179646069
2605,72617.61750418504
2606,131389.44372048872
2607,201809.73088191604
2608,183012.1653424861
2609,154938.4059098523
2610,108992.38794101997
2611,237833.94245469768
2612,150490.0462247662
2613,121040.22810834038
2614,109517.3279242441
2615,156678.07447822893
2616,145541.25586134204
2617,210605.00837060605
2618,204022.08164137552
2619,210055.47761772564
2620,193926.65648716048
2621,180303.29215279547
2622,183015.15556031774
2623,236809.16464667808
2624,281853.6727289771
2625,305332.7618043055
2626,172457.2272776117
2627,183437.632671772
2628,479215.71133756556
2629,506402.05907667225
2630,383659.39443810214
2631,471870.90918151254
2632,422381.77782054956
2633,321536.80704365665
2634,434404.3544546113
2635,140621.57834621513
2636,168505.59064641272
2637,190094.55069238343
2638,269237.85601278156
2639,186691.21610932238
2640,153578.41056336308
2641,95029.35122695836
2642,169794.78962883903
2643,107667.75755468982
2644,103604.42684455132
2645,110409.38573826072
2646,94801.19241007528
2647,109257.34613811012
2648,152247.44476835194
2649,149227.41118297086
2650,138229.03473107895
2651,135639.4221402954
2652,390351.57812779397
2653,262741.084354938
2654,279716.3127051909
2655,423470.1641328624
2656,332205.0171226527
2657,376954.0225784321
2658,341052.5115706548
2659,329004.3133718184
2660,363368.8532694706
2661,378462.0166234531
2662,397317.50492372736
2663,274700.8179724405
2664,299369.41309238406
2665,334147.2812154938
2666,297777.8872259628
2667,179794.4428959009
2668,183838.19289590087
2669,194364.86260416082
2670,272582.92647844326
2671,189967.5678959009
2672,198034.04772897708
2673,205449.28485436112
2674,198267.86514610116
2675,188938.8092708777
2676,189734.50888817786
2677,208086.34628740323
2678,237773.09743505565
2679,282663.51415870717
2680,292465.0344290772
2681,413584.6006152845
2682,317740.8037748534
2683,487196.68603343895
2684,327813.7719769168
2685,347649.9347457605
2686,247823.37362038653
2687,300328.98873247637
2688,215760.518362661
2689,215041.3919727741
2690,390671.1183148804
2691,201636.80359873502
2692,156955.36240231205
2693,211446.27748973801
2694,138046.87960651555
2695,199117.91464667808
2696,184594.00406549513
2697,198831.53500946783
2698,197507.02154731585
2699,164535.07524699587
2700,139710.45024699587
2701,127543.14542416914
2702,82193.24107844132
2703,99393.09488087181
2704,146964.21394442942
2705,109650.48242112497
2706,78495.25479343467
2707,94497.77500178872
2708,144339.48242112494
2709,113961.60753010357
2710,135660.74521991072
2711,340040.86812126683
2712,418351.49746029323
2713,161765.8943896
2714,142819.33250573912
2715,180583.24353348726
2716,129628.17859873502
2717,198320.20777587738
2718,213912.06706448947
2719,148458.2029753836
2720,164253.3628087333
2721,125836.36156319213
2722,156823.1041784292
2723,134794.0513775779
2724,123729.55702851187
2725,122800.50447318281
2726,150673.6080213927
2727,179696.5268280749
2728,172120.06299006683
2729,145235.4838965393
2730,150018.48104700272
2731,125977.14240224531
2732,144854.6307393629
2733,161886.8473906824
2734,126279.17884283376
